x,y,z
580.539588386773,326.96690972144097,a
502.18640326186056,363.1550533129091,a
561.4480084431075,321.4062274658651,a
548.7123358817478,352.6581307730623,a
628.191392828132,373.58166265038545,a
608.0940009973197,381.68721126848106,a
613.9811600698617,313.17537613861805,a
621.4292091877123,398.87532716972987,a
637.6100474231775,372.7559400934318,a
636.8113154638377,346.0157858394231,a
627.5737296499377,302.12616329661455,a
589.013426367969,343.83916625262145,a
642.6055906727242,346.47868160805086,a
606.0316527749263,367.2950313435023,a
629.2039574153786,340.166252943313,a
647.6443249951035,361.54119902970615,a
629.3442378767296,347.4550769275903,a
693.3187341791698,313.063312135981,a
656.3254943937881,360.4260228869606,a
606.2735035184113,343.9903121122858,a
652.3952833566433,348.137022450097,a
739.2768243583414,375.79501707819276,a
634.4722158045528,333.9445499250527,a
660.3542264338577,354.61546798437746,a
714.9095723515129,370.96559950991167,a
695.1107215812314,363.57905435227747,a
638.1408295391576,350.5441991082021,a
713.2439604550042,340.66171651817086,a
685.5802897036772,323.2891230879982,a
666.7549390617547,331.3002606598634,a
701.7654357703669,369.76045494979655,a
688.1241931187863,322.1826788262713,a
718.231367472327,373.8403011647549,a
706.813574100354,331.61877347055463,a
697.5865041031063,303.53108298122277,a
746.1581365020459,371.6763185321282,a
702.7640361038716,355.2582080266026,a
685.7057051588525,372.47187568747955,a
702.7615434972323,377.6972161866043,a
712.1556093644685,333.9005168960852,a
698.5586274562706,332.445058022102,a
746.5957896577287,351.998578211432,a
703.7360038382254,382.5283452547355,a
715.3747342845617,327.4701442660998,a
686.4640428628895,266.01230273937733,a
