x,y,z
176.28629932535284,122.61061492455212,a
167.0014314750771,190.0917203920235,a
139.48567517497037,109.95623032937522,a
181.01812095639352,142.16629932456948,a
193.82414817371625,132.6900895416096,a
189.03458045153997,117.92350180253811,a
119.5795353314885,129.4687192824381,a
113.98110670713537,81.0630592319784,a
144.10625345156228,141.8278255884248,a
104.92261057857553,99.96310511512263,a
47.502453936737666,170.3416049297008,a
28.085698104209328,72.93055432611811,a
138.39886657712552,117.24523688585276,a
78.98941737319954,112.08730410867997,a
81.58004479454974,116.3593495260132,a
125.0493759247382,192.33652196082988,a
189.1844137916742,143.61885832163375,a
68.81514317907344,186.08864480939081,a
114.33853470968451,224.49494191074342,a
111.88779204721867,210.1061411826796,a
84.69557914578432,220.7509581655433,a
128.90703722085956,227.21408023076623,a
92.20717917827204,234.4922370752418,a
68.49183628820005,218.3917279617536,a
31.91573364583813,183.27071972315105,a
84.21273939510564,200.72032125912216,a
59.37532627255247,193.00170963101453,a
61.919008922383775,221.66819228648154,a
56.937416429623276,224.66181349303588,a
10.155999266115515,227.42469271619854,a
5.298917204281771,214.3594338707797,a
22.896283471212293,219.60264308339794,a
55.90319145834582,260.28057689735147,a
114.52750832399258,202.96275441082093,a
530.6835155047297,224.3677940006571,a
613.0453077936114,249.907679087614,a
555.4954354332249,279.92652810582814,a
590.8985594682256,294.88870475578324,a
562.081500935082,255.27411372153665,a
579.3523072794328,268.19407595028986,a
595.4722414951709,229.21618649109183,a
698.0135484234502,296.4807113979491,a
687.5909096936206,290.291186059658,a
743.8515568170355,233.25105651071993,a
686.1851195060328,296.0761682814723,a
709.7794648884725,225.88423084657325,a
630.0625708909294,258.35224330878646,a
631.9174216949447,236.18739434361896,a
559.4353377966602,250.35612724146424,a
513.5563455513973,274.49711800405345,a
492.44821402769173,236.6572977760734,a
518.7753146547701,200.00697344934952,a
421.17924999541395,231.60994913210408,a
450.7910742621574,196.74602363981228,a
421.21443680519917,251.22921107481932,a
516.5619446321465,290.67260981319464,a
531.881231330067,258.19228639918146,a
570.7250774628241,200.8716787757313,a
603.4992773417663,248.69122531322128,a
513.603232667495,212.77337336570736,a
558.3691640816368,244.7765314548561,a
526.0784184167719,220.7535978513008,a
485.22912748379156,181.94504961802818,a
494.3059064932477,212.2820854449281,a
533.0393157504933,184.16474171326826,a
500.12567962515516,199.84764961857348,a
523.4631563012064,226.4779104889921,a
536.7829669223934,244.36229395775325,a
548.6757223365379,177.16847379745775,a
585.3776712911877,212.35017735632192,a
663.6992530873442,198.83127496611166,a
613.0321541478442,235.94061981940894,a
593.6575156558508,230.0157276043155,a
622.2557958561943,171.80433382351816,a
577.4235649400956,172.6034528413728,a
558.3404943973505,178.52548500383455,a
571.3380736004782,160.02733005633405,a
482.916285253199,149.34563798900126,a
616.5858730392155,171.9882112984298,a
586.8811869209103,149.20138727127147,a
592.3654281545686,203.94802209759325,a
626.8700856199471,162.95093773911498,a
667.005690083524,150.5291924760188,a
691.8567907818142,137.35172596481215,a
679.4768307868172,174.99227651340158,a
739.3719461660803,168.75201661727027,a
480.5325194342169,95.16932842007185,a
451.8899417824271,48.69570770860497,a
475.4453132115026,111.38485399827363,a
465.7045287913145,72.37824286553536,a
517.6611931562572,119.8812718808972,a
613.2563229800777,119.80367493454872,a
623.251698109083,108.88809177619748,a
645.5966731559413,125.95206505811774,a
673.1198924170201,139.36824117076952,a
694.0263838870279,152.5323716859616,a
668.3235830486896,98.9495947913594,a
625.8501175820974,129.1170422720337,a
609.147703158586,139.31957140552004,a
621.4313178743639,131.63753759557505,a
576.736815849863,112.79593120222574,a
594.2067178477877,49.66578079607166,a
550.0533841467231,73.77456321038704,a
605.5768265289566,110.4754084854369,a
597.793172173198,112.84784407823281,a
639.5430028692473,120.1027949276542,a
597.2173179064403,146.49141587716133,a
659.0229257059909,120.42891838208999,a
610.074388969792,124.94355589395894,a
635.5573864495601,144.56363538145462,a
597.0371792774665,123.35545674505181,a
599.1813904584445,126.76957156463226,a
577.6596719691182,73.79048542092596,a
519.1957706467167,153.57373782998343,a
492.8853985240276,128.32277356857696,a
480.7096173596804,165.14768497963132,a
507.62319560924703,105.01448175297463,a
496.4679128245443,105.52400305909816,a
461.22360558161466,153.11148363572744,a
489.3187675761964,207.42756672682032,a
522.1811557237909,156.90009105239864,a
515.1778874176354,155.05067639684665,a
535.3781229040804,162.78441087735575,a
470.27024175660597,152.9600390766994,a
366.1515751015097,189.5118761223419,a
420.0182872755075,143.52300615152257,a
396.3481813579198,120.27652600582286,a
421.5288914899906,183.97692200819785,a
413.62724489308584,105.03139746966349,a
418.0714525152071,182.77336980357916,a
317.6190268771437,175.4248163612021,b
243.24718176654233,223.82199470742324,b
262.06215493828705,190.74104855430545,b
274.6485125637016,179.66681804311423,b
279.06715204178477,178.05242660328895,b
249.74982628788203,181.7364476085005,b
284.44001273665856,209.7498049585202,b
261.25742191330323,217.04096459791612,b
243.39362193800946,247.2188408853882,b
303.9024549123231,270.1658769407624,b
260.52098774934603,263.42173579203245,b
263.11038276791606,286.00446288207195,b
302.66967348051475,296.2863470706002,b
266.26568012741683,279.788644397521,b
277.3355352446678,207.8086253245138,b
252.55435120681022,233.82328960358575,b
283.29347791609126,290.56583850758545,b
249.61684559057755,246.14324916192393,b
226.6205389232053,217.29067630944246,b
172.6623525090814,196.0036407034318,b
254.12424780204194,195.68870158703356,b
259.27025808793667,171.1816274451748,b
255.0057035716685,182.88470461011633,b
183.4652218041207,207.78941720811247,b
249.54477250380364,222.28176397842685,b
290.3147542979914,250.07395156076666,b
251.55050344615898,202.39327800991765,b
270.3560084272448,224.60781433380077,b
295.21198279689287,200.3294092267135,b
312.3426764212461,184.7788622983344,b
355.94513577057893,179.14786490447312,b
289.4063377254743,146.39263286563056,b
306.92782722692147,183.7251317011959,b
314.76020549145545,121.33039922044429,b
307.4320819247187,90.63452356472999,b
325.8940540548347,142.63048612767244,b
309.15694595747715,136.51802395091465,b
295.96272452293795,152.8146235434216,b
326.53760197864545,187.47841550658035,b
322.5791395536161,181.84390545722533,b
366.1189288871735,138.51672813515665,b
352.56338722843236,226.38886875862949,b
316.66202755630115,187.32451992512296,b
380.49084989568104,204.4158678198267,b
396.3800766228899,165.59665681537302,b
380.7801779994375,140.29164813840725,b
382.69278362216403,145.7213588778497,b
370.4911816816806,143.9832406592085,b
262.6714608100036,149.3359778126988,b
288.3855390695245,104.18587054780727,b
267.805500014018,151.384456516723,b
288.73318170667045,163.45024503566265,b
253.4551654935143,113.12311723661719,b
311.84829411095643,95.90898964629639,b
301.95680810273774,191.3844206451522,b
276.8781868793234,201.55985890009987,b
288.6895122082601,211.6209759087023,b
293.91426789102115,241.86011919650377,b
243.67529574808844,222.7843473564747,b
276.02728136721237,174.18735014197136,b
284.8207993114185,176.16569753874126,b
294.7445967018322,208.09127879244517,b
238.5657959740284,174.03936585241132,b
203.5780162169851,151.40684975869158,b
271.864698220678,159.22984036208368,b
264.5784209009476,89.00871642868566,b
260.96195196539173,119.35856682216439,b
235.77892386870406,104.1599381326518,b
234.54359364052868,162.86917436491325,b
268.8251265508957,158.926879954191,b
279.2337057762623,214.06866328698078,b
261.7791451392576,169.67904541084675,b
292.2595563909271,199.76472070010396,b
251.46983282305314,172.644476919888,b
288.80507212919207,148.10566939194536,b
273.2067264622496,224.54349016783135,b
279.4345795698732,174.97886779900085,b
238.26992067990946,199.05694464851757,b
250.94469334113649,118.81434618919218,b
274.07697080937305,119.04955525135045,b
235.13096885830245,135.3712956029492,b
228.85102556859113,150.08773512936227,b
237.15477932086,139.35630963566513,b
246.30637330946746,166.91933591259397,b
233.83907249264013,230.25618631637195,b
275.23173638010496,233.75142823525294,b
289.0081991043733,233.7474762946979,b
375.09630125543976,244.30609678523504,b
323.3656937987025,237.22186804366203,b
361.17409474813235,239.51893303307315,b
362.391563179437,218.7190481914849,b
405.32707573319124,251.07986133862698,b
321.5087573408292,239.35095888849867,b
349.14481147602874,197.3143182622943,b
303.19268855380506,167.78764284014534,b
363.73357075961786,149.89416146667872,b
320.54639048078167,210.95740406921425,b
359.0061269767031,214.9661707581946,b
358.6226675136824,142.21467820305378,b
365.7586746515897,184.36322140742033,b
335.8327049538831,179.69118177453305,b
353.66575158084765,221.67729944132782,b
372.9382954663567,173.35603672020056,b
312.9705653109913,230.20269186793297,b
361.7583386450451,196.57074137050296,b
326.26987296121325,169.84226266848532,b
341.3922730513116,192.3040695537245,b
356.6396439738301,177.55627972366653,b
394.1406888123612,150.10633559183196,b
334.647219445225,200.06358647120692,b
319.47705283300206,211.938471850727,b
344.5130607727156,167.55549606492252,b
307.0277622912809,168.69914129744416,b
314.6545483186243,173.56136579070534,b
372.37265622590417,234.49542350214927,b
379.90725072089845,213.82624292211545,b
340.35627545850156,225.4009011410962,b
353.11682410076105,218.8795365298928,b
331.301683869396,199.99345242047838,b
316.9840550181873,208.5030263984769,b
314.5296343066923,174.29386155457325,b
311.0059031670586,178.7814682959019,b
329.471887483362,194.33522227395991,b
290.84060129029785,125.84487341446766,b
290.338241183926,161.38716115510675,b
319.50411637544295,190.3615269273888,b
298.3513829259827,128.3646488037914,b
297.19604457979017,171.63757054352573,b
349.06672591759457,104.47829900342094,b
300.2006789127041,129.85349474010474,b
318.44599209175914,106.77362555196129,b
301.7490772296508,122.33828351911768,b
290.3026653920318,119.83216581176532,b
294.0300035941433,127.95001020405806,b
239.27111864061334,119.67447286195386,b
264.8068834215835,97.99767511400972,b
324.53776258381333,86.79845493459845,b
277.6926987036993,107.34774860882663,b
285.74383798745185,97.25999446549781,b
254.47874124586784,107.61003323397841,b
269.91022908992653,155.12311937440757,b
230.2052589301761,107.39494846575985,b
242.9045514442705,111.87520349896857,b
240.89138509103566,87.30643620011625,b
243.90989538715664,110.48112277842847,b
242.21285252099383,125.60436950816762,b
191.150538829501,96.95387668480942,b
232.83782996687196,115.24088767707104,b
216.281308281437,79.08495000077102,b
237.170342261252,70.90284688241991,b
224.4314098113385,150.43012112092276,b
259.94825609340745,115.33096290404262,b
239.7604643781209,87.12821579030816,b
266.35698811398476,111.93842203775961,b
266.6659709783432,86.59399004599305,b
275.39750201109877,86.31238795897684,b
262.9574395136697,72.21918389924463,b
308.5088122627975,98.42323312985422,b
354.3895946375182,81.71159480876435,b
415.1173509408297,79.57391292194143,b
311.1288567759183,122.0961494802313,b
390.8490461175737,99.79099822852555,b
370.6550365437113,110.19835946140262,b
326.33595022418785,95.67785794009814,b
325.74899707909515,50.31393789643067,b
375.05001338870073,84.05253716361625,b
408.98033994551963,53.66980240220062,b
383.54565800831745,46.06759536350546,b
395.0208576784052,58.0001258762091,b
385.11365583480307,105.23851882101411,b
390.12824955966425,121.25953854327821,b
340.1163233702783,144.27460191459534,b
404.65894661850723,119.07119695285866,b
336.7112378563028,105.40627821567546,b
372.2977536030375,169.65339524381727,b
358.38370855308153,184.70067722853065,b
344.42583179503134,207.22609399249546,b
331.7921624764556,200.23300774311713,b
311.1455118793797,188.99562070573205,b
348.58014362060163,256.68245077189397,b
382.71280805006785,174.3058530944927,b
343.00150346515045,274.09998439247204,b
380.0592533806732,261.16267582751703,b
353.29448938581385,211.0092260605087,b
402.10515345284557,249.419713162564,b
328.11972585727267,221.88802613830438,b
391.698430953911,259.6302387708177,b
333.6487656934404,302.8900707231357,b
308.1446160187053,224.6496815088721,b
351.85771952934346,289.7283913437396,b
285.10852297023706,254.99819712693323,b
320.2948903493387,209.26678981596808,b
345.5560733174489,208.93323646049458,b
361.3005047426843,262.3640777421482,b
313.8610384090301,264.5701823227879,b
320.5151752013063,242.71675120191662,b
290.1624010613211,202.65449238593374,b
326.21568235833,246.53928896963376,b
284.33958940196396,245.86910995631442,b
243.5891985768146,236.48499745269385,b
281.4357106995088,238.7813036128357,b
308.6163864883754,207.5157524151859,b
268.6437380865769,226.44273911777668,b
290.0912726201934,236.8248730892791,b
252.0337133508271,227.92351090152113,b
281.14680577111295,246.4646497147308,b
