x,y,z
418.92906851409856,426.9149018048609,a
397.7113481440171,392.54980308790266,a
343.1010654045685,393.50210685432006,a
367.4268654658062,382.3737855738735,a
356.53959737834833,385.47808093817133,a
325.35602886256925,334.61238169149397,a
361.6354787455537,379.7005446334257,a
397.1180058086464,428.7990645339918,a
395.2521010467056,422.5581943455055,a
452.7822965743706,457.7098824468637,a
502.03940131884144,440.5577972157103,a
562.7980459991238,442.7776929638112,a
576.7409311207128,451.73088208323065,a
517.1003424795985,448.2975167122918,a
493.53190484587117,483.8571254799407,a
485.7133380436649,451.3578068035248,a
430.36561817496573,449.85057774019015,a
327.82150966514274,369.3487045707859,a
356.8862921879267,413.00652094967,a
303.5069347669002,394.93056270367805,a
327.8625731204912,380.5148462179714,a
356.3791880752831,398.9473974564821,a
342.1828725394893,431.5908251415807,a
401.0017815273819,387.9708010589178,a
395.3447607658957,404.31752378701543,a
431.3683535063027,394.14301875564297,a
436.4673561986354,442.51628408911444,a
433.83156586311117,415.3660554054806,a
373.36220331126896,383.2955003680731,a
298.61598389945556,397.3367464263915,a
256.0474280925221,425.54842401271367,a
268.9067109659256,368.5705367521838,a
246.04391248301386,415.05470619282335,a
274.5704682369174,376.63622742850936,a
271.333390162633,435.61272976672046,a
281.56943924287344,428.42549453475067,a
326.7419534663852,417.52365469012,a
394.62650424102696,391.08854026795456,a
400.6524544613343,473.9151863087459,a
376.2252466604375,426.9154673224648,a
328.10434151559366,415.4339260994087,a
296.0489496050881,391.1908104937533,a
234.2851339653725,409.91062391387237,a
173.60306632574228,340.96156712682796,a
82.17541686136371,314.8895519224384,a
97.45292780321336,242.8494949262598,a
101.75382282881284,269.53489990114485,a
78.43522803696702,268.3610573028411,a
87.34307224660463,270.2717726160291,a
73.45833806673103,251.3016267469363,a
67.53403305738075,267.3221286893983,a
100.0202069224166,266.79889679740563,a
107.69951409083822,301.3557836795799,a
99.66933977967315,265.8257612447353,a
146.59093606068026,224.8072926375566,a
149.95347182820194,276.619666433118,a
132.1335207991289,266.1568605787413,a
125.72823373047092,256.20571861689615,a
95.86776942010776,196.9368475590597,a
82.94416483465147,189.24073466274433,a
45.06148395323379,205.54905614150766,a
61.51034058225087,221.4793683361621,a
98.23426404923212,161.40154134563807,a
106.70713598245689,224.28142758507494,a
121.23948529739657,251.16359516140506,a
171.41550196347336,243.33244256617087,a
143.95810656974078,248.17549833906995,a
114.34443291820988,246.14354960713558,a
104.28444015173486,220.24974062164694,a
127.48781423349216,201.6862379533896,a
106.6705139676284,150.4987393182879,a
88.3508523551479,118.56940381653396,a
36.8303087599815,122.8049008540072,a
59.638501360176676,148.09123429369623,a
-21.17613551234811,87.24697545143215,a
-23.401510640648112,115.47543201469608,a
32.53340510357028,143.74824930386904,a
66.16112831544805,208.1042674442739,a
92.72688962394831,182.33595019703085,a
71.13728786431548,242.87585767217337,a
164.03869363481127,258.901446005632,a
165.400388798006,248.91381798184574,a
105.76745416410333,178.63803925661637,a
136.2031678812935,226.59435802515083,a
112.17335250386542,195.38737457773533,a
142.54819579068717,213.0288306688007,a
152.79240403669814,183.59456026671762,a
129.06774737554437,199.84622700419442,a
121.78561686300105,131.75666280089553,a
78.04468288345588,113.93085592415957,a
67.74373950256998,135.69966562362038,a
52.100156523893865,156.62459425769816,a
82.23859309430397,135.11225485865202,a
113.71545877663965,109.3854265005503,a
135.16461666318983,168.84034857764368,a
197.02579563075565,168.019862958685,a
248.50754079437337,228.16341832005867,a
241.99836160389418,200.0067995557087,a
264.8251674811025,259.31716842575145,a
247.42190064543465,260.92682438108136,a
246.35983041853427,223.39786585878466,a
205.9785066398539,181.75398802319796,a
193.6829898740384,203.32694083895797,a
184.11728400944847,169.52698060851947,a
161.3917537392582,158.0036814743122,a
140.98100267902015,155.86001513087677,a
141.5077818485953,108.0336705446719,a
105.08828369828541,124.89384133423675,a
155.6287378384703,170.17627754983135,a
174.62707596136877,201.8121870949783,a
172.21377072194866,167.8650367355104,a
213.20996041027797,215.06070796489695,a
182.27283708716737,212.40758494804356,a
208.07839335275258,252.98363694346108,a
166.78307846296704,185.07176789919265,a
191.47216732456036,246.32472341638095,a
179.55716614513304,167.81525515301405,a
182.74583099062383,228.61461034636005,a
107.75555749268062,196.78082526726848,a
98.3335455771187,139.73074653136604,a
118.73209045738236,116.72436389853692,a
124.19363510188651,104.39575616332536,a
114.49727436693978,121.46311692824747,a
137.21861348399676,173.2023443781086,a
524.6063479582565,247.66103158245622,b
514.8614002835602,238.106238273771,b
521.7164971470908,296.9861183264979,b
486.6812403128453,310.6497099069934,b
572.3713997842137,306.88100889707005,b
556.066323678929,316.66072446343526,b
616.0932967418831,314.1125647591403,b
691.8539003892357,355.5672721710758,b
701.0736585503835,393.6807038433697,b
665.2266072962418,342.2151447556645,b
668.9649227089793,337.3865776399896,b
630.4319430244889,381.1316433440536,b
618.9857346093388,313.2168829181161,b
527.9108605604706,289.86440331687663,b
452.59056264764075,248.00605742049316,b
432.5110778437254,193.9236546134706,b
373.0017726922356,189.3757154184749,b
385.3065446437085,226.55648822933352,b
390.08663667483,228.5282247716172,b
406.5226788406378,247.56802380194682,b
464.43738089425386,292.1168571761109,b
541.377446570051,314.92979995550695,b
523.1601819912131,348.21223877308927,b
549.8834497526608,346.51257407426,b
569.0650988791522,328.867304542803,b
507.55360714853884,308.6892710051728,b
548.7822059129461,362.74953778625047,b
509.5278687308191,263.65557094406375,b
545.7047882449876,256.0983299200711,b
502.2275964044916,288.08495244125567,b
517.7800309574418,229.6848451886109,b
437.5021230973102,181.57864123253984,b
378.40792994445275,142.8710993037845,b
412.68442751288563,167.855776416565,b
458.2007922979148,165.4200892846713,b
391.1756638873694,258.30239025653316,b
536.5174806941836,293.9913675433677,b
499.035767400719,331.9508768197578,b
554.013885011954,398.59973413769575,b
554.4459798624142,384.0067322298376,b
585.828647749252,336.0375615755716,b
558.7995843648657,352.99795664699326,b
501.06774541837234,337.4657971177901,b
502.9944773416669,332.10045829599244,b
420.8863760253646,321.2296584941247,b
468.7636599037757,273.4730563899512,b
447.91351288670177,205.55214123392915,b
361.9043178094028,171.0310211364349,b
427.0613174356333,184.9712276116661,b
401.93255911801197,167.8830787035019,b
328.5047188998178,257.0034840829112,b
406.43477940966784,235.58567627174642,b
463.3552773632644,307.8707471956196,b
556.5398344458138,377.0202294125505,b
500.75395419773656,435.6138093248614,b
489.57497694056576,394.6226149824799,b
547.3944851534437,377.104384069409,b
491.2309916923357,348.41781356181264,b
491.1188442983927,431.96535864358145,b
445.67700407333604,326.9965117336694,b
474.195874664704,263.64604391615757,b
428.99494177815546,309.82617183910827,b
327.07845292368086,293.90089070273143,b
356.7894308240088,256.10331336116155,b
404.7220116940048,301.66823214094467,b
402.9944006449904,269.0293072070698,b
389.5824733159779,301.8003020478418,b
409.7720678454292,306.67757352640723,b
434.6449879008426,360.7381354487016,b
457.9559962691793,327.316500875309,b
441.7965146998144,333.66980356062174,b
449.9455075350183,277.83124782466325,b
392.95322865884236,283.73015626523795,b
392.56438382868225,223.02318549950962,b
327.9915197786865,164.1167193243345,b
295.3410927922654,185.4399399230731,b
242.15818907207102,122.69421234514203,b
238.35721558749017,122.11806570772194,b
276.0319807431732,141.93669242724275,b
267.90799183996626,140.46532664459784,b
356.64041580539663,161.7945829354752,b
339.42122335762144,184.50984734243116,b
350.5560504819772,200.98807822614617,b
339.5651634293237,186.874891854022,b
357.31700134851684,200.77425974077,b
337.63087071980385,242.49929471839852,b
339.451956557111,189.92125256755162,b
306.78441737529346,142.65226211675838,b
305.2387695028472,194.46303880995094,b
232.48430686768427,94.16479629410475,b
241.2773500300753,78.12569273083113,b
230.05622551191448,10.214244110453706,b
174.98162656772047,48.27969604663406,b
167.1229992588701,60.89468371108825,b
158.09904531740887,65.49337749771706,b
240.3608151878421,128.48792410820136,b
321.8768292806563,83.98510750062161,b
291.77339034639846,144.7028741477178,b
326.3724458439033,142.5027261502824,b
289.9922082345594,177.58779362548773,b
335.3332122208311,169.98410210537946,b
320.12496154393057,200.3454271509907,b
297.00233446335386,151.16302612233727,b
341.52327946943075,113.92931606540026,b
301.63406273527187,97.36063720175906,b
255.6568334209513,76.34961507314557,b
236.75212419628437,103.34486347802817,b
263.6275157499875,79.67502862572701,b
231.91705754755674,67.38718714395776,b
234.79757661474645,120.00893907107945,b
263.20032960382986,58.31300957917023,b
318.51887536168505,143.66862768842878,b
328.5261312221651,123.96981084681215,b
365.5755152781397,207.3190071705256,b
360.91391850196686,248.26041256987054,b
331.5330001824128,187.06525918962063,b
356.8516816172046,185.326367431349,b
324.7618272679122,143.47959238532997,b
273.32744348193097,117.83270378737194,b
267.681075117545,58.461116694404325,b
282.367173302151,73.28667727549958,b
232.14156432225843,50.065207459116664,b
252.0179673311481,86.58740414367543,b
312.78049964305563,132.2041296830484,b
451.41842168991866,146.95218172025892,b
470.2039259573114,210.50134876786007,b
476.76385979704105,185.87757153306143,b
617.7106276696086,235.64520489158468,b
615.8424567171674,183.99003391049587,b
598.8603445148383,235.86775870044772,b
649.5944382760687,218.35911648083533,b
555.5391107527411,177.71488552361882,b
508.8300057819194,128.77954200388723,b
421.58008443204244,140.56209794782495,b
426.64539403895014,73.09333203074885,b
434.9224281224521,77.38179685310678,b
386.79421384333085,85.4353280129211,b
378.5881257592372,57.37802626679394,b
385.8976760435892,63.197115460318,b
440.32562961929517,42.14818393776994,b
449.527618069751,89.61814850200818,b
470.84437671978134,92.07016859715304,b
483.4128999340291,133.39614681108498,b
522.413964349896,130.32493534123785,b
556.9024808435014,156.4425159498453,b
560.6252878506381,156.18651267208514,b
520.8809296102725,102.4877268347941,b
535.7646119088756,132.05689975497614,b
485.14538256707823,107.08370679988258,b
411.5895094302241,81.86270448444628,b
342.95845973839874,77.58875472050948,b
403.8601430734417,55.37307178892877,b
325.5351875204778,32.065105462462554,b
357.2853769756235,40.68600433106866,b
362.7736426631721,64.90928150631487,b
368.63904323473105,111.7914050993229,b
416.3452649823667,173.42698623239346,b
516.1862779371083,191.66871877650613,b
485.64572705980396,187.7628977441891,b
558.3323831985562,244.97214485646873,b
507.0819565248377,185.97305556636314,b
551.9753210569068,215.88636115036815,b
409.2039618088458,136.00627638089418,b
409.65209723718465,139.9624648317233,b
355.1736931054457,156.24325271277036,b
390.99063100838947,141.81329166184196,b
390.7924793895226,121.80740887261226,b
390.5368206205144,177.88026957918981,b
426.4419548454202,169.04622481807672,b
533.3563177275141,266.3447317432032,b
555.8338352187512,235.25630583936896,b
499.88104949527053,304.5610534296155,b
576.8490990074757,325.6150305111546,b
646.2242540314845,357.49057981033417,b
621.939319447502,340.0362986934325,b
577.8523827665999,318.4729822437973,b
547.8980173859842,330.7070385248236,b
613.9040937203602,342.3918170001509,b
630.3777752376927,340.1890056559158,b
580.9530483604171,356.9502249980177,b
599.2913505234627,314.74121596720863,b
586.1846723735996,324.8668953244084,b
600.1151266688554,329.16255872831476,b
606.4803821570495,321.61224816630715,b
629.1779770105484,364.0287898449311,b
617.9411209261401,403.0522327883626,b
613.6698315113597,446.18133720924834,b
587.5194688563083,376.5091954110419,b
662.1823685329061,433.7218760325891,b
565.227085150279,390.5966620691543,b
587.7044456825098,372.62682390322584,b
594.8467203064752,430.9448312149428,b
593.2166174991999,427.0526436932659,b
619.0335566160048,428.0430278403702,b
615.9275507607916,418.9424658242466,b
585.5220992669597,457.7504404272051,b
615.017183942331,376.51958069261303,b
635.8634806261957,427.98539250901456,b
610.9382185239772,436.1703466561521,b
591.8958765080837,434.2899150089992,b
624.1450226883813,447.8055670325274,b
646.4695702284508,450.23824791227617,b
636.2367198413193,477.95643480030395,b
604.713442548426,439.15826096046936,b
579.1471396207462,449.4983943302773,b
633.9785574657751,474.5613368078435,b
631.7639100457137,448.73888246247844,b
602.7676107261252,404.94840502327224,b
642.9391190003454,449.2617858566024,b
643.0264195923967,434.90247168028145,b
612.4005697668114,487.06205545960984,b
627.8245169796132,448.3625651785357,b
617.5172909807164,503.8435673112849,b
620.6968162233253,492.4381652715462,b
640.1625370333497,459.06907229380636,b
586.2362306539836,506.82900574197794,b
599.3394541065993,453.77189404055287,b
575.8916732175898,434.90419049616827,b
592.2346570736155,469.78303573071923,b
566.0681355958797,462.8801091518815,b
674.3665223246167,488.68788514062936,b
617.4196783214568,511.8962538335018,b
618.9156615912276,479.01045414656966,b
637.5723480651433,432.2845589244593,b
591.6168301023741,399.20100165920417,b
579.6607910633859,417.0869894070677,b
578.3300578818643,414.0779924230768,b
601.6221959724894,410.85496869627553,b
529.931918540393,355.95640071034154,b
557.883528011373,325.5480908142981,b
513.2281706146052,295.5265736302898,b
535.3868488801936,304.85018013793615,b
447.9497846404438,188.27912837363368,b
545.8926176925355,218.92888276265887,b
486.0448764588356,149.08187436768844,b
479.6940127555762,184.2435977342193,b
417.7782757367715,152.58359960874856,b
406.2439165485817,119.50516477549417,b
396.2399046401863,90.66735519244207,b
441.1677188453249,111.3517569593825,b
373.21125649768976,75.72315412690199,b
410.1887440706223,56.162505973207715,b
367.8232742395104,76.48211975789104,b
320.03752290043593,43.5397696590631,b
376.2665965479482,93.5039263084252,b
261.17635304201843,40.816704513415516,b
179.84530655357702,40.405105817685126,b
130.712058345797,42.631334770292824,b
103.08710971958565,26.386776421461832,b
100.1756784789223,68.01751733427415,b
85.82960168028927,53.336575775945164,b
37.14388746240167,42.71697771868463,b
95.87117772623503,55.51591327508646,b
100.53086370876586,-15.827347408309379,b
89.58272446409413,71.39240307436472,b
96.0802449908946,68.74830127096874,b
77.2042061301967,44.84420111488669,b
81.06565030646928,42.93039086717761,b
98.9735832773943,88.04567011702028,b
43.147621055205164,36.195096325752786,b
70.96634684740519,44.14731416332347,b
38.78605527509647,59.71756746440741,b
69.15413010423211,77.73096978522125,b
41.59755758233863,79.78633622070083,b
63.968982536707465,90.33848738492213,b
64.3274325053574,45.16401108204343,b
28.83716117512759,84.04572841024475,b
53.5020703677719,84.40628061097078,b
109.11673663132682,71.3506352529156,b
47.050177531383596,65.45195950029978,b
92.00082555067412,77.55966886791873,b
76.00990910030428,151.56605959316903,b
65.11809849514682,57.159416533346985,b
87.56040450825394,105.72214939161154,b
45.50610744686189,88.88061202598254,b
55.02852519847452,84.76365051049203,b
7.954781083566708,51.855229954643846,b
40.60714876782829,59.45468470921179,b
19.701887067238637,78.03395050863224,b
53.16353544001966,107.03903810681646,b
39.27950582315256,93.23328230577789,b
78.24013702528094,78.53846895832368,b
1.2653967427442652,77.13317217143992,b
32.821113831194836,81.68527007017116,b
76.35555794690748,79.99693530421217,b
34.06061384489155,78.3972060420146,b
70.71908874217601,78.98892168775785,b
67.93089203576386,81.58098018179385,b
73.35495254845341,47.176169075502,b
30.345130574912254,61.76961861290181,b
61.35980806741402,75.37780758219589,b
89.63762498366891,63.566418852814195,b
43.09525065200143,36.33965110891302,b
73.58016353835364,30.410846098308923,b
98.066377353476,61.10195718482004,b
133.26213935126265,24.06501815193417,b
70.63783359654491,52.199624236636225,b
168.93929226674356,20.77951886573021,b
168.93559490548577,33.600898277390115,b
164.04208730602042,39.45677462351165,b
119.33216714597395,45.7538544704629,b
174.77352960940473,-7.910900050009786,b
183.660819763314,21.52355800892377,b
223.33461618214616,39.96336509827091,b
206.4003531094715,63.588440352178225,b
200.48911445072255,81.6992114903124,b
212.16520975830537,19.646928807145514,b
248.19119257892748,122.45682083807657,b
293.7296764456057,79.12059776420824,b
299.3669501877505,68.85495819811132,b
294.31832907047504,68.37821264607487,b
331.48242088757445,148.06326146367638,b
289.1582904141549,159.37309194504252,b
271.9662140934813,183.51008235736379,b
303.315102307976,138.40849017158087,b
333.383681136972,171.06580819119563,b
332.7390139559376,157.53201754873362,b
307.0397424805719,155.94333938914087,b
341.61483431941883,206.38283888244848,b
346.4782765267801,164.4735191743443,b
351.89965640739905,168.18154673250012,b
324.36475221459466,210.02231229868175,b
377.4988906392879,219.3805399011194,b
363.9969873184307,224.27727281092467,b
325.335108866376,218.96623638116694,b
380.3333810814494,263.30221007937354,b
407.9243067037344,275.3400640864586,b
369.3688652924063,201.12271211910337,b
349.0474070438448,225.298449467998,b
338.8831384743341,237.47010849751268,b
323.2760678762252,185.22874375587787,b
322.23115437862873,241.7593930582819,b
282.4198808020245,188.8989341546333,b
308.65403858566435,219.49375091157935,b
319.14199617072836,209.13104663067662,b
289.6424335022024,255.78440380400636,b
295.7313011522062,186.57945663286785,b
316.3367915153978,166.62097838841066,b
315.06440467053267,194.27756933486927,b
324.036814958016,165.2786817007646,b
244.82174962647588,140.7807081866963,b
323.0031701642616,154.9691681446214,b
338.8496121035386,154.7453505020855,b
238.89951917910557,153.64408916977618,b
285.93140981374216,212.00453609976364,b
340.92337382736343,183.1986215518209,b
273.7886566808145,250.5799502681387,b
326.83929015594055,272.66515478823635,b
305.74901029298235,283.42080967788513,b
298.21874202799194,346.30515793089745,b
268.607645870097,343.0684427637891,b
292.7472956656216,274.4918453566388,b
339.52868978893105,334.6805397404738,b
323.46352154063527,320.88113858345577,b
306.32252030014376,351.22152436598753,b
337.3426097656323,385.73038673010217,b
361.4364274222567,302.4764367668415,b
317.6677207835151,342.6556608891236,b
367.95277612259775,318.2997954341384,b
346.3233077761115,292.94592204976516,b
367.47548462557614,314.26245959848677,b
379.56179661247444,376.5020823222335,b
395.7060609459826,341.30992522224824,b
414.80556384931583,316.73507911230257,b
405.5772524642003,312.04009646665145,b
360.1532034940484,343.0134538117943,b
421.00934900240964,340.2687642854736,b
369.463829368066,362.9101920493463,b
423.7563588532541,343.47114710823087,b
424.3712719006619,384.49857020353164,b
388.0301090364851,347.59309371825634,b
436.36945206039536,377.6591010850096,b
352.85479593105964,388.18559486356725,b
451.2372405957991,366.24928889189096,b
439.08766694783026,335.0549362183824,b
482.25352108618324,382.27821427070006,b
